ligand_id	smiles	cluster
778	c1cc(cc(c1)Cl)N2CC[N@@](CC2=O)Cc3cncn3Cc4ccc(cc4)C#N	4913
779	[H]/N=C/1\N[C@](C(=O)N1C)(CCC2CCCCC2)C[C@H]3CCC[C@H](C3)NC(=O)Nc4ccccc4	552
77A	C[C@@H](CN(C)C)Oc1cncc(n1)NC(=O)Nc2cc(ccc2OC)Cl	4912
77B	CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)OCc2ccccc2)NC(=O)[C@@H]3[C@H](O3)C(=O)NCc4ccccc4	551
77C	c1cc(cnc1)N2C(=O)c3c(ccc(c3N=C2[C@H](C4CC4)Nc5c(c(nc(n5)N)N)C#N)F)Cl	4911
77F	COc1ccc(cc1)S(=O)(=O)[N@@](CC2CCCCC2)C[C@H]([C@H](Cc3ccccc3)NC(=O)c4cccc(c4)O)O	126
77J	c1ccc(cc1)C2=CC(=O)NC(=N2)SCCC(=O)NO	4910
77T	Cc1c(ccc(c1F)C#N)N2CC[C@]([C@@H]2C)(C)O	4909
77U	Cc1c(ccc(c1Cl)C#N)N2CC[C@@H]([C@@H]2C)O	883
77V	Cc1c2ccc(cc2[nH]n1)Nc3nc4ccoc4c(n3)NC5CC5	4908
77X	CCC(=O)N1CCc2c(c(n[nH]2)c3ccccc3)C1	4907
780	c1ccc(cc1)c2cccc(c2[O-])c3[nH]c4ccc(cc4n3)C(=[NH2+])N	117
782	CC(C)c1ccc(cc1)N2CCc3cc(ccc3[C@@]2(C)c4ccc(cc4)/C=C/C(=O)O)O	1412
783	COc1cc(c(c(c1)c2cc3cc(ccc3[nH]2)C(=[NH2+])N)[O-])c4ccccc4	1884
786	C[C@H](c1ccc(cc1)n2cccn2)NC(=O)[C@@H]([C@H](C(=O)N3CCC[C@@H]3c4c(sc(n4)NC)S(=O)(=O)C)O)O	4906
787	c1ccc(cc1)C(P(=O)(O)O)P(=O)(O)O	19
789	c1cc(ccc1C2=C(c3ccc(cc3C2=O)O)Br)O	4905
78A	CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@@H]2[C@H](O2)C(=O)NCc3ccccc3	551
78B	CCOC(=O)c1ccc(cc1)CN	177
78E	CC(C)[C@H]1C(=O)N[C@H](C(=O)N2CCC[C@H](N2)C(=O)OCC/C=C/C=C/CCCCC(=O)N1)Cc3cccc(c3)O	348
78J	CC1=Cc2ccnc(c2NC1=O)N[C@@H]3CCNC[C@H]3OCC4CCCCC4	137
78L	c1cc(sc1)C(=O)Nc2cc(c(cc2F)F)Nc3ccc4c(c3)CCc5ccc(cc5C4=O)C(=O)NCCN6CCOCC6	347
78P	C[C@@]1(CCCN1)c2[nH]c3c(cccc3n2)C(=O)N	1658
78R	C[C@@H]1[C@@H](CC/C=C/c2cccc(c2)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)Cc4cccc(c4)O)OC	348
78X	C[C@@H]1c2cccc(c2)/C=C/CC[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@H](N3)C(=O)O1)Cc4cccc(c4)O)C(C)C)C)OC	348
78Y	Cc1c(nn(n1)c2ccccc2)C(=O)N	4904
790	c1cc2c(c(c1)OP(=O)(O)O)NCCC2	4903
791	c1ccc(cc1)C(C(=O)O)C(=O)O	19
792	CC#CCOc1ccc(cc1)S(=O)(=O)N[C@H](Cc2c[nH]c3c2cc(cc3)C)C(=O)O	4902
793	C[C@H](c1ccccc1)NC2=C(C(=O)C2=O)Nc3ccncc3	4901
794	c1ccc2c(c1)cccc2N(c3ccccc3C(=O)O)C(=O)C(=O)O	1616
796	CNc1nccc(n1)c2ccc(s2)C(=O)N[C@@H](Cc3ccc(cc3Cl)Cl)CN	4900
797	c1cc(cc2c1cc(cc2)O)c3c4ccc(cc4on3)O	4899
798	c1cc(ccc1c2ccsc2)C(=O)c3ccc(cc3)OC[C@H]4CCCN4	941
799	Cc1nc(n(n1)C(C)C)c2cn3c(n2)-c4ccc(cc4OCC3)c5cnn(c5)C(C)(C)C(=O)N	911
79A	CS(=O)(=O)c1ccc(c2c1[C@@H](C(C2)(F)F)O)Oc3cc(cc(c3)F)C#N	1637
79C	CN1CCC(CC1)NC(=O)c2ccc(c(c2)OC)Nc3ncc4c(n3)N(CC(C(=O)N4C)(F)F)C5CCCC5	225
79D	CC[C@@H]1c2c(ncn2-c3cnc(nc3N1C4CCCC4)Nc5ccc(cc5OC)C(=O)NC6CCN(CC6)C)C#N	225
79K	CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2C(=O)c3cc[n+](cc3)[O-])Cl	4898
79O	c1ccc(c(c1)C2=Nc3c4cc(ccc4oc3C(=O)N2)Br)Cl	1235
79Q	c1ccc(cc1)C(=O)Nc2cc(ccc2F)Nc3ccc4c(c3)CCc5ccc(cc5C4=O)C(=O)NCCN6CCOCC6	347
79T	CN(C)C(=O)C(=Cc1ccc(o1)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4)C#N	507
79U	CN(C)C(=O)c1ccc2c(c1)c(nn2c3ccc(cc3)C(=O)O)Oc4c(cccc4Cl)C(F)(F)F	4897
79Y	CS(=O)(=O)N1CCO[C@@H](C1)c2csc(n2)c3ccccc3NC(=O)c4[nH]ccn4	1656
79Z	CNC(=O)c1c2cc(c(cc2oc1c3ccc(cc3)F)N(CCO)S(=O)(=O)C)C4CC4	4896
7A3	C(C(=O)O)[C@]([C@@H](C(=O)O)O)(C(=O)O)O	4895
7A4	CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)C(C)C)F)CC(=O)O	442
7A6	CCCSC[C@@H]1[C@H]([C@H]([C@@H](N1)c2c[nH]c3c2ncnc3N)O)O	433
7A7	[H]/N=C(\c1nc2ccc3c(c2s1)c(ncn3)Nc4ccc(cc4F)OC)/OC	1657
7AA	COC(=N)c1nc2ccc3c(c2s1)c(ncn3)Nc4ccc(cc4Cl)Cl	1657
7AC	Cn1cnc2c1c(c(c(c2)C#N)c3ccccc3Cl)CN	4894
7AD	CN(C)CCCNC(=O)c1cccc2c1nc3ccccc3c2N	4893
7AE	CS(=O)(=O)N1CCO[C@@H](C1)c2csc(n2)c3cc(ccc3NC(=O)c4[nH]ccn4)N5CCOCC5	1656
7AH	c1cc(ccc1CC(=O)Nc2ccc3c(c2)c(c[nH]3)C4CCNCC4)F	4892
7AK	C[C@H]1[C@@H](OC(=O)[C@@H]([C@H]1O)C)C[C@@H](/C=C\[C@H](C)[C@@H]([C@@H](C)/C=C(/C)\C[C@H](C)[C@H]([C@H](C)[C@H]([C@@H](C)/C=C\C=C)OC(=O)N)O)O)O	4891
7AM	Cc1ccc(cc1)c2cc3c(ncnc3s2)N[C@@H](Cc4ccccc4)C(=O)NP(=O)(O)O	69
7AN	CC(=O)NCCc1c[nH]c2c1cccc2	16
7AU	Cn1c(c(c2c1nccc2Cl)c3ccc(cc3)CO)c4ccc(cc4)N5CCNCC5	4890
7AV	CNc1nc(cs1)c2ccc3c(c2)CCN3C(=O)c4ccccc4OCc5ccc(cc5)Cl	4889
7AW	CCC[C@@H](CC[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)N(C)Cc2csc(n2)C(C)C)NC(=O)OCc3cncs3	224
7B0	C(CCN)C[C@@H](C(=O)O)NS(=O)(=O)N	4888
7B7	COc1ccccc1[C@H]2CCCN2C(=O)CNC(=O)NCc3ccc(cc3)N	185
7BA	COc1ccc(cc1O)/C=C\c2cc(c(c(c2)OC)OC)OC	2145
7BD	c1ccc2c(c1)-c3ccccc3C2=NOCCC(=O)O	4887
7BJ	c1cc(ccc1OCCN2C(=O)C3(CCCCC3)NC2=O)F	4886
7BK	C[C@@]1(CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F)c3ccccc3	346
7BL	C/C=C/C/C(=C\[C@H]1C/C=C/C=C/C[C@@H](/C=C(/[C@H](C/C=C/[C@H](CC(=O)O1)O)OC)\C)C)/C	1655
7BP	CC(C)(C)[C@@H]1CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F	346
7BR	CC1(CCS(=O)(=O)CC1)[C@@H]2CC(=O)N(C2)CCOc3ccc(c(c3)C#N)F	346
7BS	C/C=C/C/C(=C\[C@H]1C/C=C/C=C/C[C@@H](/C=C(/[C@H](C/C=C/[C@H](CC(=O)O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC)O)OC)\C)C)/C	1655
7BW	CC1(CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F)C	346
7C1	[H]/N=C(\c1ccc(cc1)N2C(=O)c3cccc(c3C2=O)C)/N	331
7C6	C[C@H]1[C@@H]2[C@H](CN1S(=O)(=O)c3ccc4c(c3)OCO4)c5cnccc5N(C2=O)C	4885
7CA	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(Oc3c(c(cc(c3C2=O)O)O)CCC(C)C)c4ccc(cc4)OC)O)O)O	4884
7CE	COc1ccccc1Nc2cc3c(cc([nH]3)c4cnco4)cn2	4883
7CU	C[C@@H](CNc1cnc(c(n1)c2cc3ccccc3[nH]2)C(=O)N)N	4882
7CY	c1nc(c2c(n1)n(cn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)N	594
7D6	CNC(=O)c1ccc2cc(ccc2c1)[C@]3(CCn4c3cnc4)O	1654
7DE	CCOC(=O)c1c(nn(c1C)c2cccc(c2)[N+](=O)[O-])C	566
7DG	C1C=NC2=C1C(=O)NC(=N2)N	4881
7DK	COC(=O)Nc1ccc-2c(c1)NC(=O)CCCCC[C@@H](c3[nH]cc2n3)NC(=O)/C=C/c4cc(ccc4n5cnnn5)Cl	74
7DL	COC(=O)Nc1ccc-2c(c1)CCCCCCC[C@@H](c3[nH]c(c2n3)Cl)NC(=O)/C=C/c4cc(ccc4n5cnnn5)Cl	74
7DN	Cc1cccc2c1nc(cc2)N3CCC(CC3)C(=O)N[C@H]4CCC[C@H]4CCc5ccccc5C(=O)O	4880
7DP	CC(=O)NCCc1ccc(c(c1)O)O	636
7DR	CCc1c(c(nc(n1)N)N)C#CCc2cc(cc(c2)OC)c3ccccc3	89
7DS	COC(=O)Nc1ccc-2c(c1)NC(=O)CC/C=C/C[C@@H](c3[nH]cc2n3)NC(=O)/C=C/c4cc(ccc4n5cnnn5)Cl	74
7DV	Cc1cc(ccc1O)O	648
7DY	C[C@@H]([C@@H](Cc1ccc(cc1)Cl)c2cccc(c2)C#N)NC(=O)C(C)(C)Oc3ccc(cn3)C(F)(F)F	4879
7E7	Cc1nnc2n1nc(cc2)c3cnn(c3Oc4ccccc4)C	4878
7EA	Cc1nnc2n1nc(cc2)c3ccc(c(c3)OC)OC	4877
7EE	C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#Cc5ccc(cc5)N)O)O	2144
7EJ	CC(C)CN([C@H]1C[C@H](CNC1)C(=O)N2CCOCC2)C(=O)c3ccc(n3CCCCOC)c4ccccc4	550
7EK	CC(C)CN([C@H]1C[C@H](CNC1)C(=O)N2CCOCC2)C(=O)c3c(n(nn3)c4ccccc4)CCCCOC	550
7EM	c1cc(ccc1c2cc(sc2c3ccc(cc3)O)c4ccc(cc4)O)O	4876
7ES	c1cc(c(cc1O)F)c2ccsc2c3ccc(cc3F)O	4875
7F3	c1cc2c(c(c1)F)C(=N[C@@]2(c3ccc(c(c3)c4cncnc4)F)c5ccnc(c5)C(F)(F)F)N	933
7F6	c1ccc(cc1)[C@H]([C@@H](c2ccccc2)O)O	964
7F9	CCNC(=O)CN(c1ccc(cc1)OC)C(=O)c2ccc(cc2O)O	4874
7FE	Cc1cnc(nc1c2ccc(cc2)N(Cc3ccc(cc3)CN4CCCC4)C(=O)c5ccc(cc5O)O)Cl	1181
7FH	C1=CC(=S)N(C=C1C(F)(F)F)O	908
7FM	CS(=O)(=O)N1CCCCC(=O)N2CCc3c2ccc(c3)Nc4ncc(c(n4)NCc5c1nccc5)C(F)(F)F	4873
7FT	Cc1cnc(c(c1OC)C)Cn2cc(c3c2nc(nc3Cl)N)Cc4ccccc4	540
7FV	Cc1cc2ccccc2nc1c3ccc4c(c3)CC[C@@H](N4C(=O)c5ccc(cc5O)O)C	4872
7FW	CN(Cc1ccc2c(c1)nccn2)C(=O)c3ccc(cc3)N(Cc4ccccc4)C(=O)c5ccc(cc5O)O	4871
7G6	CN1CCN(CC1)c2ccc(nc2)NC3=CC(=CN(C3=O)C)c4cccc(c4CO)N5C=Cc6cc(cc(c6C5=O)F)C7CC7	549
7GK	c1cc(ccc1c2cc3c(ccnc3[nH]2)C#N)N4CCNCC4	1650
7GP	CCOC(=O)C(=O)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	13
7GQ	Cc1ncn(n1)c2ccc(c(c2)Cl)C(=O)N[C@@H]3[C@H]4CC[C@@H]3N(C4)c5c6c(c(cn5)Cl)c(no6)N	4870
7GV	C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)N4CCCC4	1328
7GX	CCc1cc(ccc1c2ccc3c(c2)[nH]nc3C(=O)Nc4ccc(nc4)C)O	2143
7GY	CCc1cc(ccc1c2ccc3c(c2)[nH]nc3C(=O)N)O	548
7GZ	CCc1cc(ccc1c2ccc3c(c2)[nH]nc3c4[nH]c5ccccc5n4)O	548
7H0	CCNC(=O)C1=C(SC2=NC(=CC(=O)N12)Cn3c(cc(n3)C(F)(F)F)Cl)C	894
7H1	c1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=O)NO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	4869
7H2	CC1=C(N2C(=NC(=CC2=O)Cn3c(cc(n3)C(F)(F)F)Cl)C=C1)[C@@H]4C[C@H]4C#N	2142
7H3	c1cc(c(cc1NC(=O)c2ccc(cn2)Br)[C@@]34[C@@H](CCO3)CSC(=N4)N)F	1064
7H5	CS(=O)(=O)c1cccc(c1)c2cc(ccc2[C@H](C(F)(F)F)Oc3cc(nc(n3)N)N4CCC5(CC4)C[C@H](NC5)C(=O)O)Cl	1653
7HA	Cc1c(nc(o1)c2ccc(cc2)Cl)COc3cccc(c3)CN(CC(=O)O)C(=O)OC	531
7HC	CC(C)(C)C[C@H]1[C@]2(c3ccc(cc3NC2=O)Cl)[C@H]([C@@H](N1)C(=O)NC4CCC(CC4)O)c5cccc(c5F)Cl	584
7HF	CCOc1c(c(n(n1)c2ccccc2)NC(=O)N[C@@H]3CN(C[C@H]3c4ccc(c(c4)F)F)CCOC)C	4868
7HG	C[C@H]1[C@H](/C=C/C=C/CCOC(=O)[C@@H]2CCCN(N2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([C@@H]1OC)C)C(C)C)Cc3cccc(c3)O)OC	348
7HK	COC(=O)Cc1ccc2c(c1)NC(=O)c3ccc(cc3N2)Nc4ccncc4	1652
7HR	CCc1c(n2cc(ccc2n1)C3CCN(CC3)S(=O)(=O)CCCN(C)C)N(C)c4nc(cs4)c5ccc(cc5)F	4867
7I1	Cc1c2c(cccc2OC3CCNCC3)oc1C(=O)NCc4cccc5c4cccc5	527
7I6	CSCC[C@@H](C(=O)N1CCC[C@@H]1c2ccccc2SC)NC(=O)NCc3ccc(cc3)N	185
7IG	CCc1c(c(nc(n1)N)N)c2ccc(cc2)NCc3cc(cc(c3)F)F	846
7IN	c1ccc(cc1)CS(=O)(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)NCc2ccc(cc2)C(=N)N	603
7IP	COc1cccc(c1)c2cccc(c2)CCc3cccc(n3)N	526
7J2	Cc1cc(ccc1F)c2cnc(nc2)[C@H](C)Nc3nccc(n3)N4[C@H](COC4=O)C(C)C	1651
7JA	CC/C=C\C[C@H]1[C@H](CCC1=O)CC(=O)N[C@@H]([C@@H](C)CC)C(=O)O	799
7JB	CC(C)(C)NS(=O)(=O)c1ccc2c(c1)C(=O)c3ccccc3C2=O	4866
7JC	Cc1ncc(s1)CN2C(=O)c3cc(ccc3N(C2=O)C)S(=O)(=O)NC4(CC4)C	4865
7K4	C[C@]1(CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F)c3ccccc3	346
7KA	C[C@@H](C1=Nn2cccc2C(=O)N1c3ccccc3)Nc4c(c(ncn4)N)C#N	4864
7KC	Cc1nc2ccsc2c(n1)Nc3c4c([nH]n3)C(N(C4)C(=O)N[C@H](CN(C)C)c5ccccc5)(C)C	4863
7KD	CNC(=O)c1ccc(cc1)Nc2ncc(c(n2)NCc3c(nccn3)N(C)S(=O)(=O)C)C(F)(F)F	4862
7KE	c1cc(ccc1c2nc(on2)CCCO)Cl	4861
7KF	Cc1cccc(c1)Nc2c3c(nc(n2)N[C@@H]4CCCC[C@@H]4N)CNC3=O	462
7KG	Cn1cc(cn1)c2c3c(c(c(n2)N[C@@H]4CCCC[C@@H]4N)F)CNC3=O	4860
7KK	c1ccc2c(c1)cc(cn2)Oc3c(cc(cc3Cl)NS(=O)(=O)c4cc(c(cc4F)Br)F)Cl	1093
7KM	Cc1cc(cc(c1F)C(=O)NNS(=O)(=O)c2ccccc2)c3ccccc3	76
7KQ	CN1Cc2cc(ccc2S(=O)(=O)C3CC3)NC(=O)OCCc4cccc(c4)[C@H](C1=O)Nc5ccc6c(c5)ccnc6N	1012
7KR	CN1Cc2cc(ccc2S(=O)(=O)C3CC3)NC(=O)CCc4cccc(c4)[C@H](C1=O)Nc5ccc6c(c5)ccnc6N	547
7KS	C[C@@H]1CC(=O)Nc2ccc(c(c2)CN(C(=O)[C@@H](c3ccc(c1c3)OCC(F)F)Nc4ccc5c(c4)c(cnc5N)F)C)S(=O)(=O)C6CC6	547
7KY	COC(=O)c1c(cc(c(c1CCc2nccn2Cc3ccc(cc3)Br)Cl)O)O	216
7L0	CC(=O)Nc1nc2ccc(cn2n1)c3cc(cnc3)S(=O)(=O)C	4859
7L4	c1ccc(cc1)c2cc(c3ccccc3n2)O	787
7L5	Cc1c(c(n(n1)C)C)N(C(F)F)S(=O)(=O)c2c(cc(cc2Cl)CCCC3CCNCC3)Cl	4858
7L6	CN1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N4CCOCC4)OC)OC	345
7LD	CCN(CC)C(=O)[C@H]1CN([C@@H]2Cc3c[nH]c4c3c(ccc4)C2=C1)C	318
7LK	Cn1c(cc2c1nccc2C#N)c3ccc(cc3)N4CCNCC4	1650
7M3	CN(C)Cc1cccc(c1)OCc2ccc3ccc(nc3c2)N	344
7M5	c1ccc2c(c1)nc(c3n2ccc3)c4cccnc4	4857
7M6	c1cc2c(cc1Cl)S(=O)(=O)NCN2CCF	4856
7M8	Cc1cc2c(cc1N3C(=O)c4cccc5c4c(ccc5CCCO)C3=O)N(C(=O)N2C)C	1629
7MA	CCN(Cc1cccnc1)C(=O)CN(c2ccc(nc2)OC)S(=O)(=O)c3ccccc3C	4855
7MH	CC1=CC(=S)N(C(=C1)C)O	4854
7MI	C[C@@]12CCC(=O)C([C@H]1C(=O)[C@H]([C@]3([C@H]2CC(=C)[C@@]4([C@@H]3C(=O)O[C@](C4=O)(C)C(=O)OC)C)C)O)(C)C	4853
7MU	CNC(=O)c1cc(ccn1)Cl	4852
7MW	CCC(=O)c1cc([nH]c1)C(=O)OC	4851
7MX	CCOC(=O)C1=CN(C(=O)C=C1Cl)C	4850
7MZ	CC(=O)c1cccc(c1)Oc2ncccn2	4849
7N7	B(c1ccc2ccccc2c1)(O)O	4848
7NB	CCc1c(n2cc(cc(c2n1)C)N3CCN(CC3)CC(=O)N4CC(C4)O)N(C)c5nc(c(s5)C#N)c6ccc(cc6)F	4847
7NH	c1cc(cc(c1)c2cccc(c2O)c3cc4cnccc4[nH]3)CNC(=O)N	1643
7NI	c1cc2cn[nH]c2c(c1)[N+](=O)[O-]	1649
7O2	c1ccc(cc1)CC[C@H](N)P(=O)(C[C@@H](CC(c2ccccc2)c3ccccc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N)O	115
7O8	c1cc(ccc1CSc2ccc(s2)S(=O)(=O)N)Cl	4846
7O9	c1cc(cc(c1)NC(=O)c2ccc(cc2)C(F)(F)F)CO[C@@H]([C@@H](C(=O)O)N)C(=O)O	4845
7OG	Cc1cc(n2c(n1)ncn2)[C@H]3CCCN(C3)C(=O)c4ccc5ccccc5c4	223
7OJ	Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(c(c4)Br)F)(F)F	223
7OP	Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(cc4)F)(F)F	223
7OV	Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(c(c4)I)F)(F)F	223
7OY	Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(c(c4)Cl)F)(F)F	223
7P0	c1ccc(cc1)C[C@@H](C(=O)NCCc2cc(ccc2n3cnnn3)Cl)NC(=O)c4ccc5c(c4)C(=CC(=O)N5)O	1236
7P4	Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(c(c4)F)F)(F)F	223
7PA	C(CP(=O)(O)O)CP(=O)(O)O	1883
7PP	Cc1cnc(c(c1OC)C)Cn2cc(c3c2nc(nc3Cl)N)C#CCC(C)(C)O	540
7PQ	c1ccc2c(c1)ccc(c2c3ccc(cc3)C(=O)NCCN4CCOCC4)CN	538
7PS	CNC(=O)CSc1[nH]c2c(n1)C(=O)NC(=N2)N	231
7PY	COc1cc(cc(c1OC)OC)Nc2ncc3ccn(c3n2)c4ccccn4	1400
7Q1	c1ccc(cc1)[C@@H]2C(=O)NC(=O)O2	4844
7QN	Cc1c(ccc2c1CCN([C@@H]2c3ccc(cc3)/C=C/C(=O)O)CC(C)C)O	427
7QS	c1ccc(cc1)[C@@H]2C(=O)NC(=O)S2	4843
7QV	COc1ccc(c(c1)OC)[C@@H]2C(=O)NC(=O)O2	1647
7QY	COc1ccc(c(c1)OC)C[C@@H]2C(=O)NC(=O)S2	1648
7R1	COc1ccc(c(c1)OC)C[C@@H]2C(=O)NC(=S)S2	1648
7R2	[H]/N=C(\c1cccs1)/Nc2ccc3c(c2)CCCN3CCN(C)CC	4842
7R4	c1ccc(cc1)C[C@@H]2C(=O)NC(=S)S2	4841
7R7	COc1ccc(c(c1)OC)[C@@H]2C(=O)NC(=S)O2	1647
7R9	CN(C)[C@H]1CCN(C1)C(=O)[C@H](CNC(=O)c2ccc(s2)Cl)NS(=O)(=O)c3cccc(c3OC(F)F)N4CCCCC4=O	1646
7RD	C/C(=C\[C@@]1(C(=C(C(=O)S1)CCCCN=[N+]=[N-])O)C)/C=C	4840
7RG	C[C@@H]1C[N@@](C[C@H]1C2=Nc3c(cnn3C4CCOCC4)C(=O)N2)Cc5ncccn5	4839
7RM	CC(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O	0
7RO	CC(C)(C)OC(=O)n1c2cc(ncc2cc1c3cnn(c3)C)Nc4ccc(cc4Cl)C(=O)N(C)C	679
7RY	c1cc2c(ccc(n2)NCCNCCO)c(c1)NC(=O)CC34CC5CC(C3)CC(C5)C4	4838
7S7	Cc1cc(nc(c1)N)CCc2cccc(n2)[C@H](Cc3cc(cc(n3)N)C)CN	597
7S9	Cc1cc(nc(c1)N)CCc2cc(cnc2)CCN(C)C	4
7SD	Cc1cc(nc(c1CNC(=O)c2cnn(c2)Cc3ccc(cc3)Cn4cccn4)C)N	4837
7T1	Cc1cc(ccc1OCC(=O)O)SCc2c(nc(s2)c3ccc(cc3)C(F)(F)F)C	1456
7T7	c1ccc2c(c1)CN(C2)C(=O)Nc3ccc(cc3)C(=O)NC[C@@H]4CCOC4	4836
7T9	CC(C)S(=O)(=O)N[C@H]1Cc2ccc(cc2C1)c3ccc(nc3)F	4835
7TD	CC#CCOc1ccc(cc1)C(=O)N[C@H](C(=O)NO)C(C)(C)N	1605
7U6	c1cc(c2c(c1)[nH]c(n2)C(=O)N3CCNCC3)C(=O)N	1645
7U7	c1ccc(c(c1)CN(C2CC2)C(=O)c3ccc(cc3)c4ccco4)OCCCCCC(=O)O	887
7U9	c1cc(c2c(c1)[nH]c(n2)C(=O)N3CC[C@H](C3)N)C(=O)N	1645
7UP	[H]/N=C(/c1ccc2cc(ccc2c1)C#Cc3ccc4c(c3)CCNC4)\N	4834
7UU	CN(CCCNC1=CC(=O)Oc2c1cccc2)C(=O)c3cccs3	4833
7V1	CC(C)N(Cc1ccccc1OCCCCCC(=O)O)C(=O)c2ccc(cc2)c3ccco3	887
7V7	CCC(=O)N(c1ccccc1)C2CCN(CC2)CCc3ccccc3	4832
7VA	Cn1c2cc(ccc2nc1COc3ccc(cc3)CC4C(=O)NC(=O)S4)OC	4831
7VG	B(c1ccc(c(c1)Cl)/C=C/c2cc(cc(c2)O)O)(O)O	610
7VJ	CNC1=C(C(=O)NC(=N1)N)N=O	893
7VV	CC(C)c1c2n(c(n1)N)C[C@@H](CC2)Cc3cc(ccc3F)OC	4830
7VY	COc1cccc(c1)C[C@H]2CCCNC2	4829
7W0	Cc1c(c2c(n1Cc3ccccc3c4ccccc4)cccc2OCC(=O)O)C(=O)C(=O)N	691
7W7	[H]/N=C(/N)\N1CCC[C@@H](C1)Cc2cccc3c2OCO3	1644
7W9	Cc1c(c2c(n1Cc3cccc4c3cccc4)cccc2OCC(=O)O)C(=O)C(=O)N	691
7WD	c1cc(c2c(c1)OCO2)C[C@@H]3CCc4cnc(n4C3)N	1644
7WH	COCC(=O)Nc1ccc(c(c1)c2cc(ccn2)C(=O)O)O	143
7WO	c1ccc2c(c1)ccc(c2C=O)O	519
7WQ	COc1ccc(c(c1)C=O)O	4828
7WY	Cc1c-2n(nn1)CCN(c3c2ccc(c3)c4ccc(nc4)N)c5ccc(cc5)Cl	4827
7X1	COc1cc2c(cc1OCCCN3CCCCC3)ncnc2Nc4c(ccc5c4OCO5)Cl	358
7X2	COc1cc(cc(c1OC)OC)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	166
7X3	COc1ccc(cc1Cl)Nc2ncnc(n2)Nc3cc(c(c(c3)OC)OC)OC	2141
7X4	c1cc(cc(c1)S(=O)(=O)N)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	166
7X5	CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	166
7X6	CS(=O)(=O)Nc1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	166
7X7	c1cc(cc(c1)N2CCOCC2)Nc3nccc(n3)Nc4c(ccc5c4OCO5)Cl	166
7X8	c1cc(cc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl)C(=O)N	166
7XD	c1ccc(cc1)NC(=O)NCc2cccc(c2)c3cccc(c3O)c4cc5cnccc5[nH]4	1643
7XG	Cc1cccc(c1CN2C[C@@H]([C@H](C2)N(C)C)c3ccc(cc3)c4cnn(c4)CC(=O)N)F	4826
7XO	CC(C)n1c2c(cnc(n2)Nc3ccc(cc3)N4CCN(CC4)C)nc1Nc5ccccc5	892
7XR	CN1CCN(CC1)c2ccc(cc2)Nc3ncc4c(n3)n(c(n4)Nc5ccccc5)C6CCCC6	892
7XS	CC(C)Cc1c2c(ncnc2N3CC(C3)Oc4ccc(cc4)OC)n(n1)C	4825
7XV	CC(C)Cc1nnc2n1c(cnc2)OCCc3ccccc3OC	4824
7XY	c1ccc(cc1)C(CCNS(=O)(=O)c2ccc(s2)CN(Cc3cccc(c3)Cl)C(=O)C(=O)O)c4ccccc4	4823
